# Experiment Session ID: session_20250530_225636_s123_mcoevolution
# Date Generated: 2025-05-30 22:56:36 CEST
# Seed: 123
# Number of Training Runs: 5
# Population Size: 10
# Max Evaluations per Run: 3000
# Base Coevo Games per Peer Pairing: 4
# Hall of Fame Size: 3
# Base Games vs Each HoF Member: 4
# (Note: Final champion benchmark games often use a multiplier on base game values)
# Turn Timeout (sec): 1
# Evaluation Mode: coevolution
# Match Logs (GameRunner): NONE
# Use Session Seed for All Matches: False
# Debug Mode (Script): False
# Verbose Mode (GameRunner): False
# Script Log Level: INFO
# Weight Precision: 8
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
1,165,2025-05-30 23:35:39,2342.27,CoevoSegBasePeerPair:4;HoFBasePair:4,1660,47.0,42.4,41.5,37.0,3.4986,"0.64428421,0.16681169,0.00000000,0.00000000,0.46537167,1.00000000,0.10068874,1.00000000,0.54097836,0.00000000,0.70125689,1.00000000,0.59032509,1.00000000,0.11890963,0.29625541,1.00000000,0.00000000,0.00000000,0.72305743","0.63524571,0.31383099,0.30000000,0.54549191,0.41496088,0.60691562,0.10328277,0.65741950,0.37216617,0.30552478,0.71489739,0.84186831,0.39117312,0.91633291,0.50795581,0.42756337,0.43679650,0.40000000,0.50000000,0.67479955",N/A (Coevolution)
1,166,2025-05-30 23:35:53,2356.35,CoevoSegBasePeerPair:4;HoFBasePair:4,1670,45.0,41.9,42.5,39.0,1.9723,"0.64033290,0.16795319,0.00000000,1.00000000,0.48846666,0.47258440,0.10061951,1.00000000,0.56669618,0.68643053,0.71117794,0.00000000,0.52075763,0.23761279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000","0.58998525,0.30411606,0.45704265,0.60000000,0.42260165,0.38231445,0.10302096,0.68105395,0.45415986,0.29462529,0.71345601,0.65820910,0.45226788,0.71490489,0.55567651,0.33480195,0.25143559,0.53279570,0.50000000,0.42332698",N/A (Coevolution)
1,167,2025-05-30 23:36:07,2370.43,CoevoSegBasePeerPair:4;HoFBasePair:4,1680,47.0,41.4,40.5,39.0,2.5768,"0.82360200,0.16999493,0.00000000,1.00000000,0.39114163,0.00000000,0.10074484,0.00000000,0.21200555,1.00000000,0.72002436,0.00000000,0.42290570,0.64696894,0.45080242,0.73400399,0.00000000,1.00000000,1.00000000,0.00000000","0.62184711,0.29901630,0.65704265,0.58720959,0.41994113,0.33445214,0.10290024,0.56325330,0.50628868,0.24091793,0.71300300,0.40270905,0.50713727,0.68364200,0.44628852,0.44152338,0.44849919,0.63279570,0.60000000,0.61810364",N/A (Coevolution)
1,168,2025-05-30 23:36:21,2384.52,CoevoSegBasePeerPair:4;HoFBasePair:4,1690,46.0,41.5,40.5,39.0,2.3345,"1.00000000,0.47754908,1.00000000,0.87209586,0.46031550,0.00000000,0.10410232,0.72411502,0.95121221,0.34032534,0.70800450,1.00000000,1.00000000,0.85843517,0.46982328,1.00000000,0.48499186,0.00000000,1.00000000,0.61997813","0.46012597,0.33718236,0.80000000,0.28720959,0.42394538,0.46788686,0.10331920,0.53784716,0.49329005,0.17558449,0.70868586,0.35208963,0.56168190,0.77310400,0.60120828,0.45873719,0.64849919,0.60000000,0.40000000,0.48069926",N/A (Coevolution)
1,169,2025-05-30 23:36:35,2398.66,CoevoSegBasePeerPair:4;HoFBasePair:4,1700,47.0,41.3,42.0,38.0,2.7221,"0.00000000,0.70253459,1.00000000,0.00000000,0.45956129,0.00000000,0.11132248,0.97306589,0.07981982,0.38026608,0.70264596,0.00000000,0.00000000,1.00000000,1.00000000,0.58807697,1.00000000,1.00000000,0.00000000,0.63058990","0.26642635,0.33464279,0.80000000,0.49596558,0.43218414,0.67225888,0.10348516,0.52332760,0.47043215,0.33130087,0.71312214,0.59585484,0.52528240,0.80067766,0.57330047,0.39514701,0.40000000,0.40000000,0.30000000,0.71199120",N/A (Coevolution)
1,170,2025-05-30 23:36:49,2412.77,CoevoSegBasePeerPair:4;HoFBasePair:4,1710,48.0,42.1,40.5,38.0,3.5903,"0.00000000,0.44541321,1.00000000,1.00000000,0.46117543,0.00000000,0.10338489,0.69221195,1.00000000,0.33261259,0.70516044,0.00000000,0.53949034,0.87212306,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.62357727","0.34751162,0.36847390,0.80000000,0.49596558,0.45434480,0.50000000,0.10332112,0.54978472,0.57557950,0.25361718,0.71097753,0.48936658,0.55519019,0.87544353,0.45027316,0.35431303,0.60000000,0.70000000,0.30000000,0.77487270",N/A (Coevolution)
1,171,2025-05-30 23:37:03,2426.9,CoevoSegBasePeerPair:4;HoFBasePair:4,1720,47.0,42.0,42.0,38.0,2.8284,"0.00000000,0.11535769,1.00000000,0.00000000,0.35687620,1.00000000,0.10084149,1.00000000,0.22237346,1.00000000,0.72127708,0.47822089,0.50173911,0.91386469,0.00000000,0.80313504,0.00000000,0.00000000,0.00000000,0.00000000","0.58126128,0.34953396,0.78280329,0.40000000,0.44732828,0.68273467,0.10268805,0.69809990,0.57463305,0.39350002,0.70928221,0.51239079,0.60827950,0.73358471,0.17571838,0.24938059,0.66305828,0.40000000,0.40000000,0.57446847",N/A (Coevolution)
1,172,2025-05-30 23:37:17,2441.19,CoevoSegBasePeerPair:4;HoFBasePair:4,1730,46.0,41.1,39.5,39.0,2.6627,"1.00000000,0.44776888,1.00000000,0.91774266,0.46114580,0.00000000,0.10475434,0.48544201,1.00000000,0.36678991,0.70574745,0.03342399,0.86860190,0.92429460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62392624","0.66345253,0.34008308,0.60000000,0.62843169,0.43304819,0.59955703,0.10354974,0.73415241,0.52402892,0.39475632,0.71461365,0.44960675,0.69553891,0.86962363,0.11171595,0.30764558,0.34070249,0.60000000,0.50000000,0.57518158",N/A (Coevolution)
1,173,2025-05-30 23:37:32,2455.29,CoevoSegBasePeerPair:4;HoFBasePair:4,1740,46.0,41.1,41.0,38.0,2.3854,"0.00000000,0.16142681,0.00000000,1.00000000,0.35670412,1.00000000,0.10085230,1.00000000,0.21606635,0.00000000,0.72124655,0.71925387,0.65697586,0.89395235,0.20070385,0.86118680,1.00000000,1.00000000,1.00000000,0.00000000","0.53641175,0.36370991,0.50000000,0.62843169,0.43422685,0.79955703,0.10327518,0.80412434,0.48743227,0.32400800,0.71629888,0.40597169,0.68969415,0.86167524,0.13329605,0.42661168,0.44070249,0.50000000,0.50000000,0.47498236",N/A (Coevolution)
1,174,2025-05-30 23:37:46,2469.46,CoevoSegBasePeerPair:4;HoFBasePair:4,1750,45.0,41.8,43.0,38.0,2.2271,"0.00000000,0.39940856,1.00000000,0.35100260,0.45867404,0.65318749,0.10361921,0.56549770,0.00000000,0.34273502,0.70695202,0.00000000,0.89066655,0.93084410,0.00000000,0.19364295,1.00000000,0.00000000,0.00000000,0.62288929","0.41110962,0.33818601,0.62298186,0.30806917,0.42904518,0.78621865,0.10311790,0.67889042,0.47167765,0.32778291,0.71061738,0.33522765,0.49055284,0.90674031,0.06592480,0.37104930,0.80000000,0.33576629,0.50000000,0.63569673",N/A (Coevolution)
1,175,2025-05-30 23:38:00,2483.57,CoevoSegBasePeerPair:4;HoFBasePair:4,1760,44.0,40.1,40.0,38.0,1.9209,"0.56920949,0.58899145,0.00000000,1.00000000,0.45980296,0.79738926,0.10655809,1.00000000,0.77576763,0.01861185,0.70363125,0.40491459,1.00000000,1.00000000,0.00000000,1.00000000,0.13059800,0.00000000,0.00000000,0.62395294","0.37381066,0.35649303,0.40000000,0.51182642,0.42873963,0.52963267,0.10300700,0.69293536,0.52509565,0.29058645,0.71187753,0.37201940,0.58365191,0.94089808,0.28071277,0.48278563,0.51305980,0.60000000,0.40000000,0.43549705",N/A (Coevolution)
1,176,2025-05-30 23:38:14,2497.84,CoevoSegBasePeerPair:4;HoFBasePair:4,1770,46.0,40.9,40.0,39.0,1.9723,"1.00000000,0.43576207,0.00000000,1.00000000,0.46181163,1.00000000,0.10610800,0.32621079,0.60132293,0.39844522,0.70585908,0.38134761,0.00000000,0.76571539,0.58064151,1.00000000,0.00000000,0.00000000,1.00000000,0.62498240","0.43221029,0.30606989,0.50000000,0.43652112,0.42921793,0.64532883,0.10228312,0.72917548,0.43368802,0.34197714,0.71397723,0.44078296,0.52987184,0.89043185,0.25806415,0.43717388,0.50000000,0.30000000,0.40000000,0.63537694",N/A (Coevolution)
1,177,2025-05-30 23:38:28,2512.05,CoevoSegBasePeerPair:4;HoFBasePair:4,1780,46.0,42.0,42.0,39.0,2.2361,"1.00000000,0.40934373,0.00000000,0.00000000,0.45849983,1.00000000,0.09990137,0.77562529,0.68049255,0.33596662,0.70742897,0.00000000,0.12263480,0.95227131,0.00000000,0.14294940,1.00000000,1.00000000,1.00000000,0.61898620","0.36547154,0.29767401,0.14549982,0.32419855,0.41824552,0.47020822,0.10229723,0.63999218,0.40750970,0.40292570,0.71531487,0.33813476,0.67794494,0.84978674,0.26323017,0.39430370,0.60000000,0.40000000,0.50000000,0.47368148",N/A (Coevolution)
1,178,2025-05-30 23:38:43,2526.24,CoevoSegBasePeerPair:4;HoFBasePair:4,1790,47.0,41.0,40.0,37.0,3.1937,"1.00000000,0.46055598,0.00000000,1.00000000,0.46070918,0.00000000,0.10475901,0.02808422,0.46796362,0.42704813,0.70652869,0.92223516,0.21942425,0.51440288,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.62380299","0.46621249,0.34707786,0.14549982,0.30321453,0.43846796,0.52831144,0.10325878,0.57696402,0.28374415,0.38923520,0.71358748,0.17152535,0.61433696,0.84143805,0.40666841,0.61004695,0.70000000,0.40000000,0.30000000,0.49726217",N/A (Coevolution)
1,179,2025-05-30 23:38:57,2540.46,CoevoSegBasePeerPair:4;HoFBasePair:4,1800,45.0,42.3,42.0,39.0,1.7916,"0.00000000,0.40630274,1.00000000,0.00000000,0.45463919,0.00000000,0.09908054,0.78092223,1.00000000,0.35105102,0.70981147,0.00000000,0.30068747,0.87132678,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.61968883","0.29466510,0.35773860,0.40000000,0.21786739,0.42861596,0.60000000,0.10277008,0.63358505,0.43279111,0.45845205,0.71459505,0.23803314,0.58355499,0.71213827,0.34860426,0.63660764,0.60000000,0.20000000,0.30000000,0.53626644",N/A (Coevolution)
1,180,2025-05-30 23:39:11,2554.64,CoevoSegBasePeerPair:4;HoFBasePair:4,1810,44.0,41.3,41.0,39.0,1.4866,"0.39818333,0.06730190,0.00000000,0.00000000,0.37024375,0.00000000,0.10085864,1.00000000,0.19980363,1.00000000,0.72175187,0.00000000,0.36361135,0.94404387,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000","0.36844385,0.37519250,0.30000000,0.42634432,0.43934624,0.44687578,0.10270394,0.56783151,0.46866001,0.39919991,0.71419824,0.39778834,0.52917197,0.78321643,0.63198303,0.61361464,0.60000000,0.40000000,0.40000000,0.49817067",N/A (Coevolution)
1,181,2025-05-30 23:39:25,2568.73,CoevoSegBasePeerPair:4;HoFBasePair:4,1820,46.0,41.9,42.0,38.0,2.0712,"0.19894379,0.00137697,0.00000000,0.00000000,0.36418190,0.00000000,0.10087900,0.00000000,0.20690218,0.00000000,0.72173200,0.00000000,0.00000000,0.92428943,0.19905089,1.00000000,1.00000000,0.69317387,0.00523400,1.00000000","0.31989438,0.40434275,0.50000000,0.39233639,0.43858406,0.30000000,0.10207086,0.48590297,0.52605686,0.40190056,0.71310869,0.38554389,0.32688682,0.72227104,0.55188811,0.49604269,0.64258644,0.56931739,0.50052340,0.69777761",N/A (Coevolution)
1,182,2025-05-30 23:39:39,2583.01,CoevoSegBasePeerPair:4;HoFBasePair:4,1830,49.0,42.1,41.5,38.0,3.7,"0.66034311,0.37479833,1.00000000,0.00000000,0.45302756,0.48825892,0.09884540,0.84746028,1.00000000,0.32809354,0.71020199,1.00000000,1.00000000,0.87989282,1.00000000,0.00000000,0.63012718,1.00000000,0.00000000,0.62007195","0.27423318,0.40825865,0.80000000,0.38386843,0.42911516,0.36706886,0.10151259,0.53943984,0.57143548,0.45397535,0.71529289,0.68209798,0.40204036,0.65637558,0.43119025,0.67572649,0.53987382,0.60000000,0.50000000,0.73518439",N/A (Coevolution)
1,183,2025-05-30 23:39:53,2597.13,CoevoSegBasePeerPair:4;HoFBasePair:4,1840,53.0,42.4,41.0,38.0,4.2942,"1.00000000,0.40932217,0.00000000,1.00000000,0.46191717,0.00000000,0.10386269,0.18461148,0.33948948,0.43935815,0.71097931,0.81006028,0.00000000,0.00000000,1.00000000,0.00000000,0.11548435,1.00000000,0.00000000,0.62651606","0.39368998,0.38577139,0.70000000,0.49927569,0.43881072,0.45847172,0.10210988,0.43533047,0.38537327,0.39935531,0.71195062,0.83118961,0.55036968,0.58626517,0.60000000,0.59317326,0.45142226,0.50000000,0.50000000,0.69852434",N/A (Coevolution)
1,184,2025-05-30 23:40:08,2611.31,CoevoSegBasePeerPair:4;HoFBasePair:4,1850,49.0,42.3,42.0,38.0,2.9,"0.02386485,0.44738885,0.00000000,0.00000000,0.46033600,0.24260696,0.10233604,0.83132521,0.00000000,0.38277056,0.70298854,0.00000000,1.00000000,0.69993470,0.82632583,0.00000000,1.00000000,1.00000000,0.00000000,0.62093055","0.48888254,0.39364679,0.50000000,0.59927569,0.43891644,0.72426070,0.10261453,0.31652107,0.35303871,0.49739331,0.71205146,0.68546755,0.69773278,0.60569799,0.49778211,0.55985734,0.62281745,0.55627338,0.20000000,0.59796077",N/A (Coevolution)
1,185,2025-05-30 23:40:22,2625.51,CoevoSegBasePeerPair:4;HoFBasePair:4,1860,47.0,41.1,40.0,38.0,3.015,"1.00000000,0.46848708,0.00000000,1.00000000,0.45125244,1.00000000,0.10644612,0.00000000,0.00000000,0.37266934,0.70966001,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.62896810","0.58029639,0.37905352,0.40000000,0.57318139,0.43739533,0.42426070,0.10325597,0.49251618,0.44670380,0.37905783,0.71485496,0.73369028,0.62894479,0.67010322,0.61665528,0.69465569,0.50000000,0.40000000,0.20000000,0.69795233",N/A (Coevolution)
1,186,2025-05-30 23:40:36,2639.67,CoevoSegBasePeerPair:4;HoFBasePair:4,1870,47.0,42.5,43.0,39.0,2.2913,"1.00000000,0.44872791,0.00000000,1.00000000,0.46160892,1.00000000,0.09958902,0.81176734,1.00000000,0.32096663,0.70730807,1.00000000,0.06709981,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.61942408","0.51289960,0.38920933,0.30000000,0.48215493,0.42595524,0.26899006,0.10228582,0.34919682,0.57015419,0.44233837,0.71352138,0.63836195,0.49082875,0.71352313,0.65591611,0.65242954,0.52075906,0.70000000,0.40000000,0.73343174",N/A (Coevolution)
1,187,2025-05-30 23:40:50,2653.88,CoevoSegBasePeerPair:4;HoFBasePair:4,1880,47.0,41.1,40.5,37.0,3.2696,"1.00000000,0.37478633,0.00000000,0.60159897,0.40026553,0.15066690,0.09954656,0.81920763,1.00000000,0.34909507,0.71394784,0.91478409,1.00000000,0.48544065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.61956133","0.59244930,0.38444608,0.30000000,0.42515013,0.43158794,0.65640797,0.10260245,0.64922422,0.38351698,0.37836118,0.71599564,0.75755299,0.58067031,0.72114585,0.42012128,0.72174584,0.36848574,0.40000000,0.40000000,0.59595028",N/A (Coevolution)
1,188,2025-05-30 23:41:04,2668.15,CoevoSegBasePeerPair:4;HoFBasePair:4,1890,46.0,40.8,40.5,37.0,2.6758,"0.00000000,0.35362296,0.62408754,0.00000000,0.48375690,1.00000000,0.10730087,0.20752172,0.78004586,0.38440321,0.70445691,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.01227237,0.00000000,0.00000000,0.61890834","0.65861473,0.36251694,0.26240875,0.58431116,0.43170929,0.43156593,0.10251906,0.51997211,0.44972322,0.34510133,0.71427074,0.71307575,0.46591013,0.70448193,0.67955290,0.77821645,0.33242388,0.30000000,0.50000000,0.53275332",N/A (Coevolution)
1,189,2025-05-30 23:41:19,2682.32,CoevoSegBasePeerPair:4;HoFBasePair:4,1900,47.0,42.1,42.0,39.0,2.5475,"0.00000000,0.44513895,0.00000000,0.55794192,0.49096202,1.00000000,0.10056350,0.74152386,1.00000000,0.30398151,0.70910577,1.00000000,0.55004880,0.93595994,0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.61885044","0.58981017,0.29602163,0.30000000,0.56353187,0.41400035,0.50867987,0.10215287,0.48963919,0.43065650,0.27929316,0.71661736,0.55720975,0.48262435,0.83343557,0.71042457,0.76791397,0.18233272,0.44832574,0.60000000,0.50840906",N/A (Coevolution)
1,190,2025-05-30 23:41:33,2696.45,CoevoSegBasePeerPair:4;HoFBasePair:4,1910,47.0,42.3,42.5,37.0,3.3181,"0.42552929,0.16325097,1.00000000,1.00000000,0.36827721,1.00000000,0.10083888,0.00000000,0.23215664,0.00000000,0.72141728,0.94839672,0.15768058,0.92222111,0.95023231,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000","0.64062417,0.38308827,0.60000000,0.89277839,0.40491961,0.63537851,0.10199828,0.43684035,0.44758562,0.18520023,0.71839216,0.44645165,0.49224404,0.63558546,0.75350804,0.55256034,0.45437127,0.30298556,0.40000000,0.50929856",N/A (Coevolution)
1,191,2025-05-30 23:41:47,2710.61,CoevoSegBasePeerPair:4;HoFBasePair:4,1920,47.0,42.0,42.5,37.0,3.0984,"0.75499242,0.29778759,1.00000000,1.00000000,0.36781131,0.00000000,0.10076294,0.00000000,0.22914536,0.00000000,0.72144617,0.13176757,0.00000000,0.81147898,1.00000000,1.00000000,1.00000000,0.02985564,0.00000000,1.00000000","0.52156412,0.33776047,0.70000000,0.80000000,0.38094582,0.50000000,0.10018565,0.41788793,0.28738932,0.37507561,0.71994596,0.45540591,0.25878595,0.73628487,0.77634021,0.69404633,0.60000000,0.32162853,0.60000000,0.52471951",N/A (Coevolution)
1,192,2025-05-30 23:42:01,2724.79,CoevoSegBasePeerPair:4;HoFBasePair:4,1930,47.0,42.2,42.0,39.0,2.8566,"0.41531275,1.00000000,1.00000000,0.00000000,0.36810443,0.00000000,0.10081585,0.00000000,0.24892188,1.00000000,0.72150395,0.00000000,0.00000000,1.00000000,1.00000000,0.35119619,1.00000000,1.00000000,1.00000000,0.00000000","0.62520737,0.31472635,0.50000000,0.50000000,0.38640262,0.50000000,0.09991875,0.60006084,0.36446626,0.51086598,0.71976006,0.64670814,0.25273216,0.64507736,0.62899464,0.68796330,0.69908172,0.40000000,0.50000000,0.48713218",N/A (Coevolution)
1,193,2025-05-30 23:42:15,2738.84,CoevoSegBasePeerPair:4;HoFBasePair:4,1940,46.0,42.4,41.5,39.0,2.4576,"1.00000000,0.36637194,1.00000000,1.00000000,0.39799787,1.00000000,0.09934006,0.82192702,1.00000000,0.35846453,0.71834853,0.00000000,0.83609733,0.22477814,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.62005843","0.65208327,0.31662915,0.70000000,0.50000000,0.37551741,0.70000000,0.10042363,0.76421533,0.39005829,0.41793173,0.72075680,0.38718829,0.24366198,0.78272213,0.61535700,0.52817119,0.80000000,0.24779069,0.40000000,0.32378838",N/A (Coevolution)
1,194,2025-05-30 23:42:29,2752.99,CoevoSegBasePeerPair:4;HoFBasePair:4,1950,47.0,41.7,41.5,37.0,2.9,"0.52574864,0.08856481,1.00000000,0.00000000,0.36759900,1.00000000,0.10088391,0.00000000,0.23488092,0.00000000,0.72156560,1.00000000,0.06239153,0.96208877,0.70841207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000","0.50468846,0.36075405,0.60000000,0.50000000,0.37346389,0.40000000,0.10057300,0.38330069,0.21269967,0.63531578,0.72113818,0.51912078,0.08997709,0.84382513,0.74932025,0.44576520,0.60000000,0.27198023,0.40000000,0.56214995",N/A (Coevolution)
1,195,2025-05-30 23:42:43,2767.11,CoevoSegBasePeerPair:4;HoFBasePair:4,1960,47.0,41.5,42.0,38.0,2.6552,"0.68559271,0.00000000,0.00000000,1.00000000,0.36578232,0.00000000,0.10083647,0.00000000,0.22838564,0.00000000,0.72156482,0.82995706,0.04551603,0.96798056,0.76030615,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000","0.49069533,0.21359584,0.40000000,0.50000000,0.37316230,0.30000000,0.10052997,0.42642913,0.21146050,0.43525523,0.72159745,0.62122495,0.04396396,0.87129338,0.78018694,0.43577916,0.70464095,0.30000000,0.70000000,0.56210911",N/A (Coevolution)
1,196,2025-05-30 23:42:58,2781.27,CoevoSegBasePeerPair:4;HoFBasePair:4,1970,46.0,41.3,41.0,39.0,2.1471,"0.46471326,1.00000000,0.00000000,1.00000000,0.36798114,0.00000000,0.10080775,1.00000000,0.24901009,1.00000000,0.72138340,0.00000000,0.00000000,0.92067692,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000","0.39456391,0.15894085,0.50000000,0.60000000,0.36744658,0.40000000,0.10085455,0.60000000,0.23306428,0.50000000,0.72149015,0.42602235,0.03040423,0.96022394,0.80166715,0.55507139,0.60000000,0.48313811,0.80000000,0.60000000",N/A (Coevolution)
1,197,2025-05-30 23:43:12,2795.35,CoevoSegBasePeerPair:4;HoFBasePair:4,1980,45.0,41.2,40.5,39.0,2.4,"0.45710950,0.00000000,0.00000000,1.00000000,0.36797737,0.00000000,0.10082134,0.00000000,0.24651744,1.00000000,0.72144591,0.00000000,0.00000000,0.90837792,0.28218832,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000","0.41574458,0.27956015,0.30000000,0.70000000,0.36783354,0.50000000,0.10087151,0.60000000,0.23336695,0.60000000,0.72147347,0.50541575,0.05435246,0.95920916,0.83629568,0.47337483,0.40000000,0.70000000,0.60000000,0.46994448",N/A (Coevolution)
1,198,2025-05-30 23:43:26,2809.48,CoevoSegBasePeerPair:4;HoFBasePair:4,1990,54.0,43.0,41.5,38.0,4.4497,"0.48373738,1.00000000,1.00000000,1.00000000,0.36851044,1.00000000,0.10077793,1.00000000,0.23800532,1.00000000,0.72134020,1.00000000,0.00000000,0.82637389,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000","0.36336505,0.22437746,0.70000000,0.60000000,0.36799016,0.59451997,0.10083181,0.60000000,0.22901132,0.50000000,0.72143773,0.33355691,0.08602142,0.93933689,0.79036103,0.39081934,0.80000000,0.42425441,0.30000000,0.40000000",N/A (Coevolution)
1,199,2025-05-30 23:43:40,2823.69,CoevoSegBasePeerPair:4;HoFBasePair:4,2000,50.0,42.1,40.5,39.0,3.618,"0.45326223,0.51064504,0.00000000,1.00000000,0.36888083,0.00000000,0.10077999,1.00000000,0.23245692,1.00000000,0.72145093,1.00000000,0.00000000,0.90358676,1.00000000,0.00000000,0.00000000,0.76553634,0.00000000,1.00000000","0.36267959,0.30690109,0.50000000,0.60000000,0.36813864,0.49451997,0.10080390,0.90000000,0.23109345,0.50000000,0.72139321,0.30851017,0.12712338,0.92775692,0.76896231,0.49081934,0.53172545,0.38473092,0.10000000,0.30000000",N/A (Coevolution)
1,200,2025-05-30 23:43:54,2837.93,CoevoSegBasePeerPair:4;HoFBasePair:4,2010,48.0,41.8,40.5,39.0,2.9257,"0.42616041,0.28472572,0.00000000,0.00000000,0.36662895,1.00000000,0.10084284,1.00000000,0.24404681,1.00000000,0.72143891,0.97632889,0.01984277,0.81289984,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000","0.42289878,0.34685572,0.40000000,0.40000000,0.36821158,0.50000000,0.10080359,0.80000000,0.23408471,0.60000000,0.72142914,0.60850063,0.15296912,0.88731150,0.64571474,0.77008297,0.50000000,0.32317907,0.22033545,0.50000000",N/A (Coevolution)
1,201,2025-05-30 23:44:09,2852.26,CoevoSegBasePeerPair:4;HoFBasePair:4,2020,47.0,41.4,41.0,39.0,2.4166,"0.24531645,0.26226505,0.00000000,1.00000000,0.36515335,0.00000000,0.10089810,1.00000000,0.21853755,1.00000000,0.72125536,0.76616674,0.14589768,0.87076730,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000","0.37571966,0.35011030,0.00000000,0.60000000,0.36832300,0.60000000,0.10085368,0.70000000,0.22642528,0.55113198,0.72145052,0.74186099,0.17338812,0.92072539,0.60000000,0.71269162,0.70000000,0.41010603,0.40000000,0.38572420",N/A (Coevolution)
1,202,2025-05-30 23:44:23,2866.45,CoevoSegBasePeerPair:4;HoFBasePair:4,2030,51.0,41.9,41.5,37.0,4.4147,"0.42190933,1.00000000,1.00000000,0.00000000,0.37083662,0.00000000,0.10074915,0.00000000,0.16945323,1.00000000,0.72147397,1.00000000,0.01401611,0.94357809,0.98131243,0.00000000,1.00000000,0.45493385,1.00000000,0.00000000","0.37039432,0.43186601,0.40000000,0.30000000,0.36834175,0.50000000,0.10086529,0.60000000,0.22104058,0.50000000,0.72143253,0.68576384,0.19127855,0.93014861,0.56871229,0.60199487,0.70000000,0.39351449,0.50000000,0.20000000",N/A (Coevolution)
1,203,2025-05-30 23:44:37,2880.63,CoevoSegBasePeerPair:4;HoFBasePair:4,2040,49.0,41.2,40.5,38.0,3.0265,"0.37282084,0.00000000,0.00000000,1.00000000,0.36935064,1.00000000,0.10079557,1.00000000,0.22936690,0.00000000,0.72143746,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000","0.44394471,0.56133579,0.30000000,0.50000000,0.36902322,0.50000000,0.10086712,0.66328937,0.22633599,0.32950286,0.72150911,0.55750145,0.14373919,0.88325345,0.73142514,0.60000000,0.50000000,0.24350337,0.40000000,0.10000000",N/A (Coevolution)
1,204,2025-05-30 23:44:51,2894.83,CoevoSegBasePeerPair:4;HoFBasePair:4,2050,49.0,42.2,41.5,38.0,3.4293,"0.36603464,1.00000000,1.00000000,1.00000000,0.36899132,1.00000000,0.10065827,1.00000000,0.25645074,1.00000000,0.72143042,0.00000000,0.02624830,1.00000000,0.94604678,0.53541912,1.00000000,1.00000000,0.00000000,0.00000000","0.39946333,0.64726384,0.40000000,0.30000000,0.36902906,0.60000000,0.10084622,0.40000000,0.23118836,0.60000000,0.72153898,0.56340181,0.13757770,0.93709910,0.79256017,0.79685687,0.20000000,0.43619333,0.10000000,0.10000000",N/A (Coevolution)
1,205,2025-05-30 23:45:05,2908.98,CoevoSegBasePeerPair:4;HoFBasePair:4,2060,49.0,41.2,40.0,38.0,3.2496,"0.34918777,1.00000000,0.00000000,0.00000000,0.36874747,0.00000000,0.10094315,1.00000000,0.27417276,0.00000000,0.72149741,1.00000000,0.34797733,0.97567722,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000","0.48702109,0.59623324,0.60000000,0.30000000,0.36867349,0.40000000,0.10086461,0.50000000,0.21998474,0.40000000,0.72154140,0.74017803,0.17292039,0.92619596,0.81777529,0.94547983,0.30000000,0.31021361,0.40251360,0.20000000",N/A (Coevolution)
1,206,2025-05-30 23:45:19,2923.05,CoevoSegBasePeerPair:4;HoFBasePair:4,2070,44.0,41.6,41.5,38.0,1.9079,"0.34843275,0.00000000,0.00000000,0.00000000,0.36866140,0.00000000,0.10100434,0.00000000,0.29195321,1.00000000,0.72128736,1.00000000,0.38841070,0.99769225,1.00000000,1.00000000,1.00000000,0.70593631,1.00000000,0.36910215","0.42957808,0.40592416,0.30000000,0.40000000,0.36890990,0.40000000,0.10087444,0.40000000,0.21025541,0.56691309,0.72151254,0.80969108,0.22220174,0.92300595,0.71550310,0.67628114,0.19714267,0.28893242,0.50000000,0.23691021",N/A (Coevolution)
