1,10,2025-05-30 13:21:37,320.24,FixedSegBaseTotal:20;HoFBasePair:4,1100,16.0,8.92,9.0,6.0,2.0134,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.43673385,0.49659567,0.55884301,0.42853881,0.58991715,0.33953416,0.06110926,0.45805665,0.55734546,0.54317882,0.64998074,0.88328503,0.65911439,0.55021168,0.60518057,0.50080411,0.52971972,0.33566613,0.72917285,0.33947887","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,11,2025-05-30 13:22:08,350.92,FixedSegBaseTotal:20;HoFBasePair:4,1200,16.0,9.29,9.0,7.0,1.7624,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.44611540,0.51025610,0.58089331,0.43033216,0.61413529,0.35544012,0.05652271,0.43775342,0.53389239,0.51462167,0.65811306,0.89501313,0.61490796,0.55643780,0.61464728,0.45422888,0.53099711,0.36264978,0.72968477,0.32254805","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,12,2025-05-30 13:22:38,380.99,FixedSegBaseTotal:20;HoFBasePair:4,1300,16.0,9.61,9.0,8.0,1.6364,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.42895223,0.50524661,0.55888207,0.43300833,0.63753428,0.32243638,0.05727154,0.43828726,0.53012781,0.54246777,0.65501027,0.89500482,0.61458044,0.52230806,0.63176319,0.46731365,0.52040409,0.34651317,0.71779216,0.33032149","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,13,2025-05-30 13:23:09,412.02,FixedSegBaseTotal:20;HoFBasePair:4,1400,16.0,9.97,10.0,8.0,1.5327,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.41317918,0.53110281,0.52448377,0.40511720,0.63255765,0.31801770,0.05608957,0.45974449,0.53801524,0.56655749,0.65411475,0.90925572,0.59121745,0.52327722,0.59748750,0.42149036,0.53444557,0.41124555,0.66886653,0.33337490","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,14,2025-05-30 13:23:40,442.93,FixedSegBaseTotal:20;HoFBasePair:4,1500,16.0,10.25,10.0,9.0,1.4239,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.40996853,0.53241988,0.47974604,0.44514646,0.63210401,0.31185107,0.05373387,0.45057255,0.49238347,0.56810663,0.65867307,0.91764273,0.54687075,0.51850857,0.57760169,0.42625228,0.54089567,0.44509133,0.68657581,0.33028252","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,15,2025-05-30 13:24:09,471.8,FixedSegBaseTotal:20;HoFBasePair:4,1600,16.0,10.43,10.0,9.0,1.3803,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.42070568,0.49407822,0.49755572,0.45115022,0.63517663,0.31266961,0.05274829,0.45060863,0.48902564,0.57535803,0.65442922,0.91279237,0.53778117,0.50725704,0.57564843,0.44584807,0.50973871,0.44216300,0.66760761,0.32112799","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,16,2025-05-30 13:24:38,501.1,FixedSegBaseTotal:20;HoFBasePair:4,1700,16.0,10.65,10.0,9.0,1.3519,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.46181867,0.46435201,0.50016582,0.45214299,0.62339021,0.28603815,0.05269902,0.45698273,0.49496879,0.53919921,0.65354698,0.91813193,0.52754521,0.51129843,0.55667267,0.43797226,0.46498816,0.41689153,0.67834155,0.31970482","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,17,2025-05-30 13:25:08,530.84,FixedSegBaseTotal:20;HoFBasePair:4,1800,16.0,10.96,11.0,9.0,1.3109,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.46682082,0.46832573,0.47691718,0.45568771,0.59770106,0.26533259,0.05154383,0.39531430,0.48800020,0.52703488,0.63515586,0.91773581,0.49411748,0.52014565,0.54419549,0.47523190,0.45851890,0.43576638,0.68689217,0.31925189","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,18,2025-05-30 13:25:38,560.53,FixedSegBaseTotal:20;HoFBasePair:4,1900,16.0,11.05,11.0,10.0,1.2835,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.44457197,0.48653069,0.44743604,0.45770460,0.57008459,0.25145552,0.05045266,0.35873222,0.45727977,0.53488778,0.64412062,0.92568472,0.50817791,0.50816470,0.53629188,0.48189764,0.44692604,0.44275343,0.67348362,0.31549889","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,19,2025-05-30 13:26:08,591.06,FixedSegBaseTotal:20;HoFBasePair:4,2000,16.0,11.12,11.0,10.0,1.2983,"0.30389327,0.32076774,0.82289209,0.43744180,0.81675130,0.00000000,0.00000000,0.05651078,0.00000000,0.95934174,0.10183021,0.50191026,0.36016390,1.00000000,1.00000000,0.69672252,0.00000000,0.00000000,0.05759631,1.00000000","0.44632840,0.50766939,0.44215165,0.49590564,0.60267330,0.25556068,0.05026181,0.35806254,0.43119681,0.55026126,0.64520071,0.92015032,0.49401224,0.50714507,0.54466353,0.46183998,0.40576797,0.43885765,0.67026478,0.31744274","MaxAgentsBot:6/7,MaxPrestigeBot:3/6,PatronFavorsBot:7/7"
1,20,2025-05-30 13:26:37,620.41,FixedSegBaseTotal:20;HoFBasePair:4,2100,16.0,11.24,11.0,10.0,1.4221,"0.01345076,0.00000000,0.63383321,0.00000000,0.83570463,0.00000000,0.03594422,0.00000000,0.02483349,0.42738551,0.06208974,0.82404641,0.00000000,1.00000000,0.02198177,0.00000000,0.62296053,0.39683834,0.00000000,1.00000000","0.44889373,0.52462165,0.43195095,0.49939815,0.60235670,0.23601806,0.04928971,0.34858118,0.41253495,0.55006855,0.64234443,0.91545943,0.47660097,0.50651092,0.53193054,0.46222969,0.39503345,0.43730284,0.66364830,0.32131504","MaxAgentsBot:6/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,21,2025-05-30 13:27:07,650.11,FixedSegBaseTotal:20;HoFBasePair:4,2200,17.0,11.38,11.0,10.0,1.5283,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.48031254,0.53139721,0.42654154,0.47170225,0.61336245,0.22096853,0.04603849,0.35124640,0.38790037,0.53710319,0.61881858,0.90136690,0.48849593,0.51328076,0.53236530,0.46713650,0.40242205,0.39631586,0.65019257,0.32706088","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,22,2025-05-30 13:27:37,679.55,FixedSegBaseTotal:20;HoFBasePair:4,2300,17.0,11.57,11.0,10.0,1.5637,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.47430717,0.52955167,0.43333077,0.44556056,0.60575475,0.21967455,0.04360205,0.35378666,0.39603450,0.54551853,0.61894084,0.89532537,0.48153910,0.50416206,0.53395664,0.45026204,0.40028641,0.40835301,0.63485287,0.33412082","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,23,2025-05-30 13:28:08,710.59,FixedSegBaseTotal:20;HoFBasePair:4,2400,17.0,11.74,11.0,10.0,1.5272,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.46117870,0.52244312,0.44183481,0.42717299,0.59007093,0.22128478,0.04474313,0.37846602,0.43041944,0.52468699,0.60400821,0.89671228,0.46576808,0.48614563,0.53019554,0.46887203,0.43031696,0.40570051,0.62299146,0.33537241","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,24,2025-05-30 13:28:37,740.12,FixedSegBaseTotal:20;HoFBasePair:4,2500,17.0,11.82,11.0,10.0,1.4925,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.46164988,0.50897820,0.46014497,0.40531558,0.58321625,0.21667640,0.04572396,0.35460450,0.43045848,0.53735033,0.57673605,0.88138621,0.46542803,0.48508690,0.56312515,0.47366296,0.42642329,0.41215392,0.62793153,0.32514755","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,25,2025-05-30 13:29:08,771.34,FixedSegBaseTotal:20;HoFBasePair:4,2600,17.0,12.07,11.0,11.0,1.4714,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.46491399,0.50888727,0.44473346,0.40282972,0.54468065,0.18485719,0.04571726,0.30394001,0.40049931,0.49903388,0.56049446,0.87759936,0.43095202,0.50316364,0.55059505,0.45459685,0.42693839,0.41552567,0.63551166,0.31808997","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,26,2025-05-30 13:29:39,802.19,FixedSegBaseTotal:20;HoFBasePair:4,2700,17.0,12.08,11.5,11.0,1.4675,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.48021360,0.50581292,0.44481689,0.38954486,0.53061098,0.19327653,0.04485188,0.29834853,0.40422013,0.50072447,0.56373742,0.88343391,0.42537928,0.51627399,0.56302902,0.46121624,0.41797350,0.40416857,0.65094963,0.30300444","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,27,2025-05-30 13:30:10,832.71,FixedSegBaseTotal:20;HoFBasePair:4,2800,17.0,12.1,12.0,11.0,1.4595,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.49056368,0.51603613,0.44823877,0.40157215,0.53029222,0.18666897,0.04411303,0.30031595,0.38887239,0.49726505,0.54953247,0.88192658,0.40512149,0.49346394,0.55735909,0.44871273,0.41048002,0.38304485,0.64624711,0.30445125","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,28,2025-05-30 13:30:40,863.04,FixedSegBaseTotal:20;HoFBasePair:4,2900,17.0,12.14,12.0,11.0,1.4562,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.49291746,0.51885007,0.45404493,0.40999752,0.54380861,0.18678835,0.04552982,0.31023511,0.38747435,0.50319281,0.55573840,0.88339368,0.39695662,0.49661898,0.55741382,0.45523091,0.40360381,0.37304485,0.64661527,0.29465462","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
1,29,2025-05-30 13:31:09,892.34,FixedSegBaseTotal:20;HoFBasePair:4,3000,17.0,12.16,12.0,11.0,1.4541,"0.72859798,0.00000000,0.00000000,0.54644733,1.00000000,0.00000000,0.00000000,0.00000000,0.06509009,1.00000000,0.06577181,0.61177555,0.11096348,0.83277805,0.48626375,1.00000000,0.65559517,0.00000000,1.00000000,1.00000000","0.49224679,0.50808246,0.45012928,0.40540414,0.54365686,0.18389476,0.04513809,0.30730387,0.37964528,0.51516344,0.55234988,0.88040087,0.40447728,0.50579118,0.57077367,0.44615563,0.41694034,0.36349229,0.65275245,0.29633724","MaxAgentsBot:7/7,MaxPrestigeBot:4/6,PatronFavorsBot:6/7"
2,0,2025-05-30 13:32:50,100.63,FixedSegBaseTotal:20;HoFBasePair:4,100,8.0,0.54,0.0,0.0,1.3669,"0.36990732,0.96077978,0.90671633,0.87528260,0.03371563,0.94143858,0.15290124,0.57801634,0.54289193,0.41586455,0.65279901,0.89738316,0.21464114,0.19970608,0.48618654,0.62967313,0.92682695,0.71927858,0.24538051,0.54571807","0.51854050,0.49036727,0.52392487,0.51018260,0.51315160,0.49433173,0.57101565,0.47187695,0.49681944,0.46285118,0.52970837,0.52233123,0.44931877,0.50127647,0.49716304,0.49965008,0.46881503,0.56058293,0.49029280,0.48891542","MaxAgentsBot:2/7,MaxPrestigeBot:3/6,PatronFavorsBot:3/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
2,1,2025-05-30 13:34:31,201.68,FixedSegBaseTotal:20;HoFBasePair:4,200,10.0,1.38,0.0,0.0,2.1391,"1.00000000,1.00000000,0.44465674,0.12149383,0.23318332,0.27313046,0.18659664,0.73662741,0.35244373,0.41604927,0.63786537,1.00000000,0.33226200,0.49358346,1.00000000,0.27095056,0.28837799,1.00000000,0.00000000,0.18685336","0.53989011,0.55455116,0.51834580,0.55954147,0.50484583,0.47949238,0.45340790,0.47527741,0.47612347,0.50263181,0.47602743,0.54254582,0.46409679,0.51172583,0.55274165,0.51761467,0.46055859,0.52794700,0.44998358,0.51561544","MaxAgentsBot:3/7,MaxPrestigeBot:2/6,PatronFavorsBot:5/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
2,2,2025-05-30 13:36:16,306.28,FixedSegBaseTotal:20;HoFBasePair:4,300,11.0,2.35,1.0,0.0,2.4387,"0.53287157,1.00000000,0.28192289,0.58424671,0.91901991,0.00000000,0.16233396,0.00000000,0.39727230,0.15501441,0.27096065,0.71845604,0.85194356,0.26486907,1.00000000,0.10639211,1.00000000,0.06116657,1.00000000,0.11718541","0.54954932,0.53634773,0.49318782,0.57971960,0.56016590,0.54064960,0.25703071,0.44328211,0.49499996,0.47765836,0.45160469,0.55726985,0.49816473,0.54785862,0.57549720,0.46941848,0.52838018,0.49281996,0.45598501,0.52155180","MaxAgentsBot:4/7,MaxPrestigeBot:3/6,PatronFavorsBot:4/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
2,3,2025-05-30 13:38:01,411.76,FixedSegBaseTotal:20;HoFBasePair:4,400,11.0,3.3,3.0,1.0,2.2694,"0.53287157,1.00000000,0.28192289,0.58424671,0.91901991,0.00000000,0.16233396,0.00000000,0.39727230,0.15501441,0.27096065,0.71845604,0.85194356,0.26486907,1.00000000,0.10639211,1.00000000,0.06116657,1.00000000,0.11718541","0.54390181,0.57532565,0.53035991,0.56585210,0.57818257,0.57724334,0.15018031,0.44548382,0.52143460,0.48805081,0.43361635,0.67499780,0.50096902,0.52717524,0.59661517,0.45873090,0.54185754,0.46989850,0.47153399,0.54844382","MaxAgentsBot:4/7,MaxPrestigeBot:3/6,PatronFavorsBot:4/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
2,4,2025-05-30 13:39:52,522.47,FixedSegBaseTotal:20;HoFBasePair:4,500,13.0,4.35,4.0,2.0,2.4551,"0.03028193,0.60156464,0.75436226,1.00000000,0.00000000,1.00000000,0.00000000,0.24049713,0.85220484,0.00000000,0.53632667,0.60056679,0.77774320,0.00000000,0.51625708,0.67489388,0.00000000,0.87609091,0.35943935,0.00000000","0.51142831,0.55566112,0.54638388,0.50174221,0.53169679,0.58384942,0.08012636,0.48752785,0.57264478,0.46836500,0.50391932,0.76259725,0.45796670,0.49154004,0.59157116,0.44914639,0.57797086,0.47017211,0.45090321,0.53343680","MaxAgentsBot:4/7,MaxPrestigeBot:5/6,PatronFavorsBot:4/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
2,5,2025-05-30 13:41:40,631.05,FixedSegBaseTotal:20;HoFBasePair:4,600,13.0,4.94,4.0,2.0,2.3992,"0.03028193,0.60156464,0.75436226,1.00000000,0.00000000,1.00000000,0.00000000,0.24049713,0.85220484,0.00000000,0.53632667,0.60056679,0.77774320,0.00000000,0.51625708,0.67489388,0.00000000,0.87609091,0.35943935,0.00000000","0.48217215,0.53725780,0.53483109,0.51142316,0.47783070,0.53910697,0.07833037,0.41607891,0.56809339,0.47576813,0.52160167,0.78939024,0.44778639,0.49809091,0.57875925,0.44937336,0.56071968,0.46517379,0.45505024,0.56229322","MaxAgentsBot:4/7,MaxPrestigeBot:5/6,PatronFavorsBot:4/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
2,6,2025-05-30 13:43:28,738.35,FixedSegBaseTotal:20;HoFBasePair:4,700,13.0,5.77,5.0,3.0,2.5253,"0.03028193,0.60156464,0.75436226,1.00000000,0.00000000,1.00000000,0.00000000,0.24049713,0.85220484,0.00000000,0.53632667,0.60056679,0.77774320,0.00000000,0.51625708,0.67489388,0.00000000,0.87609091,0.35943935,0.00000000","0.46307362,0.48040166,0.54281407,0.46649118,0.49063272,0.50179107,0.07036141,0.36323368,0.56499732,0.45876351,0.56700633,0.81139406,0.43354820,0.51646288,0.54356811,0.43924843,0.54354541,0.43806511,0.46900819,0.51059798","MaxAgentsBot:4/7,MaxPrestigeBot:5/6,PatronFavorsBot:4/7,hof_0_102e:0/4,hof_1_12f7:0/4,hof_2_20ab:0/4"
