# Experiment Session ID: session_20250618_010336_s123_mhybrid
# Date Generated: 2025-06-18 01:03:36 Romance Daylight Time
# Seed: 123
# Number of Training Runs: 5
# Population Size: 20
# Max Evaluations per Run: 600
# Base Games vs Fixed Opponent List: 50
# Opponent Bots (Fixed Mode): ['PatronFavorsBot', 'MaxAgentsBot', 'MaxPrestigeBot']
# Base Coevo Games per Peer Pairing: 5
# Hall of Fame Size: 0
# (Note: Final champion benchmark games often use a multiplier on base game values)
# Turn Timeout (sec): 1
# Evaluation Mode: hybrid
# Hybrid Schedule String: fixed:0.4,coevolution:0.3,fixed:0.3
# Match Logs (GameRunner): NONE
# Use Session Seed for All Matches: False
# Debug Mode (Script): False
# Verbose Mode (GameRunner): False
# Script Log Level: INFO
# Weight Precision: 8
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
1,0,2025-06-18 01:03:50,13.84,FixedSegBaseTotal:50,20,10.0,0.85,0.0,0.0,2.5937,"0.00954147,0.32738194,0.40071158,0.78689233,0.81465220,0.05795514,0.06460295,0.92477762,0.28806798,0.12511442,0.79262371,0.78498802,0.60469359,0.76742067,0.85959776,0.85313549,0.26326258,0.42087203,0.98444514,0.36774487","0.35122541,0.44179438,0.51690577,0.50135966,0.49990176,0.49736938,0.47683692,0.37450406,0.56551871,0.42715024,0.56026021,0.52194248,0.45569636,0.57843957,0.46910484,0.48023183,0.44311117,0.49268299,0.44801795,0.49875663","MaxAgentsBot:0/17,MaxPrestigeBot:5/16,PatronFavorsBot:5/17"
1,1,2025-06-18 01:04:12,36.02,FixedSegBaseTotal:50,40,26.0,3.9,0.0,0.0,6.48,"0.16268661,0.47585798,0.79292413,0.25699188,0.32687920,0.48894446,0.00000000,0.05656035,1.00000000,1.00000000,0.65015777,0.68819507,0.00000000,0.41165572,1.00000000,0.32599312,0.13587461,0.67958457,0.64558269,0.22632478","0.28454259,0.48234713,0.47296491,0.47901709,0.62272850,0.50334633,0.31783147,0.41274184,0.58577650,0.47133234,0.48314369,0.57156792,0.53219245,0.60297831,0.54756620,0.42938329,0.45445381,0.34620746,0.53435655,0.44856091","MaxAgentsBot:4/17,MaxPrestigeBot:12/16,PatronFavorsBot:7/17"
1,2,2025-06-18 01:04:28,52.18,FixedSegBaseTotal:50,60,28.0,6.15,3.0,0.0,7.9892,"0.19225125,0.50619985,0.66330626,0.02574849,0.73332564,0.00000000,0.00000000,0.00000000,0.99913318,1.00000000,0.20887201,0.77003992,0.00000000,0.96897627,0.79280680,0.84305791,0.55088792,0.64215506,0.43409500,1.00000000","0.28477404,0.35086563,0.63375126,0.49726166,0.50882115,0.50304265,0.28522387,0.51449447,0.32229785,0.49691359,0.31685592,0.60752455,0.41018739,0.53301178,0.57604647,0.50094971,0.48837733,0.39565510,0.44032333,0.46986869","MaxAgentsBot:15/17,MaxPrestigeBot:3/16,PatronFavorsBot:7/17"
1,3,2025-06-18 01:04:44,67.88,FixedSegBaseTotal:50,80,28.0,8.1,5.5,0.0,8.6654,"0.19225125,0.50619985,0.66330626,0.02574849,0.73332564,0.00000000,0.00000000,0.00000000,0.99913318,1.00000000,0.20887201,0.77003992,0.00000000,0.96897627,0.79280680,0.84305791,0.55088792,0.64215506,0.43409500,1.00000000","0.38215306,0.40124558,0.68597391,0.45287280,0.58694740,0.52101040,0.14965620,0.58689874,0.42478614,0.64327963,0.42983330,0.67727850,0.46675913,0.54808005,0.67521438,0.53640459,0.53076627,0.42662156,0.52677574,0.46256817",Details not found for best individual
1,4,2025-06-18 01:05:01,84.8,FixedSegBaseTotal:50,100,35.0,13.8,10.0,2.0,9.2661,"1.00000000,0.34251271,1.00000000,0.00000000,0.87267318,0.00000000,0.00000000,0.04791255,0.47717073,0.64704891,0.04150273,0.30734372,0.08699353,0.00000000,0.77071767,0.02969335,0.70444352,0.64834943,0.67826918,0.57162199","0.32088605,0.38400306,0.65457482,0.43320738,0.66751005,0.41037879,0.11229238,0.51789849,0.54153965,0.61161201,0.38785701,0.77189879,0.40204390,0.57317670,0.67886093,0.61105864,0.48120903,0.44250166,0.57948785,0.41669418","MaxAgentsBot:13/17,MaxPrestigeBot:7/16,PatronFavorsBot:14/17"
1,5,2025-06-18 01:05:21,105.37,FixedSegBaseTotal:50,120,35.0,16.2,11.0,7.0,8.4475,"1.00000000,0.34251271,1.00000000,0.00000000,0.87267318,0.00000000,0.00000000,0.04791255,0.47717073,0.64704891,0.04150273,0.30734372,0.08699353,0.00000000,0.77071767,0.02969335,0.70444352,0.64834943,0.67826918,0.57162199","0.27503638,0.46072829,0.62496212,0.45485019,0.67474194,0.52046181,0.05876936,0.50858202,0.60200164,0.67042620,0.43199199,0.77765401,0.28055118,0.70070178,0.76815792,0.69159413,0.46787020,0.46423695,0.70854534,0.33964399",Details not found for best individual
1,6,2025-06-18 01:05:41,125.24,FixedSegBaseTotal:50,140,35.0,18.35,17.5,10.0,7.5052,"1.00000000,0.34251271,1.00000000,0.00000000,0.87267318,0.00000000,0.00000000,0.04791255,0.47717073,0.64704891,0.04150273,0.30734372,0.08699353,0.00000000,0.77071767,0.02969335,0.70444352,0.64834943,0.67826918,0.57162199","0.19382444,0.55187428,0.63126321,0.51469915,0.69680018,0.38922728,0.06273867,0.43653621,0.78200530,0.64509711,0.46925271,0.78838043,0.31659119,0.65425994,0.76717416,0.67906787,0.41426323,0.49033495,0.74428510,0.37871549",Details not found for best individual
1,7,2025-06-18 01:05:59,143.09,FixedSegBaseTotal:50,160,35.0,21.2,22.0,11.0,6.0795,"1.00000000,0.34251271,1.00000000,0.00000000,0.87267318,0.00000000,0.00000000,0.04791255,0.47717073,0.64704891,0.04150273,0.30734372,0.08699353,0.00000000,0.77071767,0.02969335,0.70444352,0.64834943,0.67826918,0.57162199","0.23840966,0.60022893,0.63592311,0.53507981,0.74373955,0.24412345,0.05490251,0.44703187,0.85601391,0.64415906,0.57346736,0.87061985,0.38115863,0.63335536,0.78221704,0.56038066,0.33011984,0.51175324,0.75022964,0.45606417",Details not found for best individual
1,8,2025-06-18 01:06:20,163.61,FixedSegBaseTotal:50,180,35.0,23.4,23.0,15.0,4.9639,"1.00000000,0.34251271,1.00000000,0.00000000,0.87267318,0.00000000,0.00000000,0.04791255,0.47717073,0.64704891,0.04150273,0.30734372,0.08699353,0.00000000,0.77071767,0.02969335,0.70444352,0.64834943,0.67826918,0.57162199","0.30249863,0.55525314,0.63302425,0.51656188,0.64624620,0.27999082,0.03464399,0.45295542,0.77379642,0.71629715,0.59463643,0.89007836,0.38705696,0.73548475,0.81818125,0.56821056,0.28146742,0.54836776,0.76282973,0.51157043",Details not found for best individual
1,9,2025-06-18 01:06:38,181.5,FixedSegBaseTotal:50,200,35.0,25.55,26.0,20.0,3.8402,"1.00000000,0.34251271,1.00000000,0.00000000,0.87267318,0.00000000,0.00000000,0.04791255,0.47717073,0.64704891,0.04150273,0.30734372,0.08699353,0.00000000,0.77071767,0.02969335,0.70444352,0.64834943,0.67826918,0.57162199","0.40352779,0.58769517,0.57010919,0.58911069,0.73081295,0.23798009,0.03435872,0.48508067,0.69720980,0.81267425,0.63884398,0.90446853,0.45295360,0.71949741,0.87903957,0.62171787,0.27208153,0.48572335,0.71513685,0.46516045",Details not found for best individual
