# Experiment Session ID: 20250805_235846_s123_mcoevolution
# Date Generated: 2025-08-05 23:58:46 Romance Daylight Time
# Training Runs: 1
# Population Size: 10
# Max Evaluations/Run: 3000
# Number of Weights: 26
# Mutation Rate: 0.3
# Crossover Rate: 0.7
# Threads for Parallelism: 8
# Master Seed: 123
# Deterministic Training Runs (Seeded): True
# Deterministic Matches (Seeded): False
# Evaluation Mode: coevolution
# Base Games (Fixed): 100
# Opponent Bots (Fixed): MaxAgentsBot, PatronFavorsBot, AlwaysFirstOptionBot, DecisionTreeBot
# Base Games (Coevo): 100
# Global HoF Size (Inter-Run): 0
# Intra-Run HoF Size: 3
#   Games vs Each Intra-Run HoF Member: 40
#   Pruning Percentage: 35%
#   Pruning Frequency (Generations): 6
# Turn Timeout: 5s
# Weight Precision: 8
# Match Logs: NONE
# Debug Mode: False
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
1,0,2025-08-05 23:59:27,40.1,CoevoSegBasePeerPair:100,10,86.889,50.0,55.278,11.0,21.026,"0.96968608,0.88388014,0.41903782,0.71771791,0.67905195,0.37210962,0.23496344,0.07837648,0.87890894,0.05715921,0.51869612,0.53753638,0.14613923,0.65593172,0.91582319,0.77613297,0.38925927,0.12646996,0.97492957,0.51710349,0.62961763,0.80227665,0.38624616,0.06205576,0.13601579,0.66844714","0.74225481,0.48034999,0.39425116,0.38587664,0.38157877,0.31514494,0.43610344,0.47730152,0.63045050,0.43014960,0.47764653,0.53443749,0.31073825,0.50805778,0.65586640,0.53070083,0.59017064,0.51979837,0.68022533,0.48798851,0.42503126,0.46696686,0.36771177,0.33498447,0.49287327,0.66718061",N/A (Coevolution)
1,1,2025-08-06 00:02:25,217.89,CoevoSegBasePeerPair:100,20,85.825,61.577,56.649,50.412,11.902,"0.96968608,0.88388014,0.41903782,0.71771791,0.67905195,0.37210962,0.23496344,0.07837648,0.87890894,0.05715921,0.51869612,0.53753638,0.14613923,0.65593172,0.91582319,0.77613297,0.38925927,0.12646996,0.97492957,0.51710349,0.62961763,0.80227665,0.38624616,0.06205576,0.13601579,0.66844714","0.78015351,0.60841903,0.26045991,0.57406162,0.52550506,0.45120255,0.26727241,0.41426182,0.77054075,0.53400188,0.29380581,0.62991415,0.24451516,0.45562461,0.70821857,0.52398690,0.51442020,0.48764995,0.73759420,0.40602833,0.48495266,0.58087056,0.28801351,0.38770740,0.37385465,0.64052585",N/A (Coevolution)
1,2,2025-08-06 00:05:11,384.79,CoevoSegBasePeerPair:100,30,77.268,61.742,62.371,49.691,8.744,"0.96968608,0.88388014,0.41903782,0.71771791,0.67905195,0.37210962,0.23496344,0.07837648,0.87890894,0.05715921,0.51869612,0.53753638,0.14613923,0.65593172,0.91582319,0.77613297,0.38925927,0.12646996,0.97492957,0.51710349,0.62961763,0.80227665,0.38624616,0.06205576,0.13601579,0.66844714","0.88892685,0.61633987,0.25636826,0.46757298,0.49703799,0.46405074,0.25227419,0.23674020,0.87011864,0.38295006,0.32536961,0.51103924,0.37820782,0.55217722,0.83174466,0.51038656,0.49618000,0.38763143,0.62632110,0.31204767,0.60252274,0.59048106,0.30631769,0.38443239,0.30316229,0.64996129",N/A (Coevolution)
1,3,2025-08-06 00:08:03,556.53,CoevoSegBasePeerPair:100,40,73.711,63.371,60.773,55.412,7.073,"1.00000000,0.88424046,0.39179037,0.62804815,0.27387385,1.00000000,0.26976448,0.00000000,0.87670308,0.93127794,0.19630028,0.72273372,0.18874606,0.67794026,0.84443951,0.42867653,0.00000000,0.45645215,0.54870006,0.00000000,0.63194858,0.62892727,0.11269622,0.64819456,0.41888357,0.76341328","0.78165072,0.65724054,0.38422554,0.64326426,0.48655075,0.51029315,0.21150701,0.16008947,0.82858972,0.35644111,0.37318916,0.54273028,0.33654762,0.68965106,0.88364940,0.55682319,0.40811470,0.35275727,0.67320470,0.26462165,0.62915868,0.65766837,0.28905544,0.38384509,0.30638279,0.55742498",N/A (Coevolution)
1,4,2025-08-06 00:11:03,736.38,CoevoSegBasePeerPair:100,50,74.242,60.611,59.192,50.556,7.097,"0.38945684,0.00000000,0.00000000,0.63732409,0.61355887,0.83685949,0.00000000,0.02444814,0.87867397,0.66669806,0.53815133,0.55349591,0.19275193,0.67248487,0.86323234,0.00000000,0.09815866,0.15902149,1.00000000,1.00000000,0.63116592,0.65658537,0.38190678,0.00000000,0.22629608,0.75115005","0.72541625,0.59566513,0.44113236,0.60870109,0.42217968,0.51901913,0.21527630,0.05341683,0.81699510,0.37228013,0.31171645,0.61108566,0.26161632,0.73486115,0.88470615,0.44559774,0.25530725,0.32041844,0.77039590,0.33886651,0.63307093,0.64276247,0.18793609,0.22025262,0.27212946,0.62907216",N/A (Coevolution)
1,5,2025-08-06 00:14:05,918.48,CoevoSegBasePeerPair:100,60,75.743,59.936,58.812,51.683,7.186,"0.24959182,0.88391556,0.83852751,0.59475778,0.37451816,0.54578100,1.00000000,0.00000000,0.66165750,0.40149962,0.17604164,0.11083936,0.15464112,1.00000000,0.89521789,0.06816689,0.42264919,0.19605405,0.44418754,0.33711826,0.63107057,0.00000000,0.99102123,0.90436452,0.00000000,0.68742346","0.60372293,0.63477376,0.51066027,0.56614772,0.55429344,0.58426970,0.30639755,0.02055674,0.83575196,0.43794607,0.25337885,0.51146870,0.25010864,0.73349577,0.84137159,0.22613965,0.24086151,0.27432857,0.75919646,0.33774724,0.66701184,0.59188913,0.26295460,0.25976349,0.25712992,0.74199846",N/A (Coevolution)
1,6,2025-08-06 00:17:16,1108.86,CoevoSegBasePeerPair:100,70,70.0,57.604,56.238,52.822,4.594,"0.24959182,0.88391556,0.83852751,0.59475778,0.37451816,0.54578100,1.00000000,0.00000000,0.66165750,0.40149962,0.17604164,0.11083936,0.15464112,1.00000000,0.89521789,0.06816689,0.42264919,0.19605405,0.44418754,0.33711826,0.63107057,0.00000000,0.99102123,0.90436452,0.00000000,0.68742346","0.65555139,0.51628292,0.54242603,0.56624454,0.36942916,0.76176533,0.35722805,0.01556107,0.84037154,0.46582806,0.18950349,0.46038794,0.33381824,0.75562617,0.77081958,0.12509172,0.34370211,0.23785029,0.73515875,0.34807973,0.60128347,0.42540310,0.51594000,0.32276819,0.27538546,0.75681710",N/A (Coevolution)
1,7,2025-08-06 00:20:20,1293.37,CoevoSegBasePeerPair:100,80,69.798,58.914,56.717,53.636,5.578,"1.00000000,1.00000000,0.71941753,0.73890323,0.68788806,1.00000000,0.00000000,0.00939657,0.87731371,0.03643044,0.04435024,0.00000000,0.17899714,0.66188591,1.00000000,0.02433856,0.60830775,0.13563636,0.78528946,0.00000000,0.98494455,0.39906450,0.95929080,0.69198287,0.56037312,0.71095439","0.70914550,0.59318421,0.53433362,0.66499574,0.32159726,0.69772953,0.40348293,0.01293962,0.81885600,0.36608421,0.18510679,0.34762207,0.41131291,0.82089922,0.71936550,0.06521914,0.52481549,0.15236023,0.71062319,0.25719146,0.63657558,0.27419703,0.74324656,0.47223439,0.32192011,0.77318405",N/A (Coevolution)
1,8,2025-08-06 00:23:46,1498.92,CoevoSegBasePeerPair:100,90,64.505,57.347,55.074,54.109,3.998,"1.00000000,1.00000000,0.71941753,0.73890323,0.68788806,1.00000000,0.00000000,0.00939657,0.87731371,0.03643044,0.04435024,0.00000000,0.17899714,0.66188591,1.00000000,0.02433856,0.60830775,0.13563636,0.78528946,0.00000000,0.98494455,0.39906450,0.95929080,0.69198287,0.56037312,0.71095439","0.68175863,0.72504586,0.61537093,0.65397935,0.21359352,0.66103775,0.56828025,0.01075347,0.74531567,0.37583172,0.14990151,0.22354675,0.44044235,0.90210337,0.77194254,0.06778258,0.47776483,0.14882130,0.68775970,0.29434553,0.64421407,0.25794945,0.82882898,0.53597573,0.20400052,0.76050335",N/A (Coevolution)
1,9,2025-08-06 00:27:21,1714.49,CoevoSegBasePeerPair:100,100,67.03,58.965,58.094,54.554,4.274,"1.00000000,1.00000000,0.71941753,0.73890323,0.68788806,1.00000000,0.00000000,0.00939657,0.87731371,0.03643044,0.04435024,0.00000000,0.17899714,0.66188591,1.00000000,0.02433856,0.60830775,0.13563636,0.78528946,0.00000000,0.98494455,0.39906450,0.95929080,0.69198287,0.56037312,0.71095439","0.72767149,0.70300194,0.70530998,0.47611948,0.25457232,0.62237956,0.49466826,0.01513989,0.74669089,0.28928605,0.16035587,0.17733939,0.44873756,0.91573075,0.87023135,0.16716467,0.45680402,0.14787755,0.74637994,0.40015887,0.67669002,0.32908704,0.80986277,0.53071483,0.27112454,0.68591300",N/A (Coevolution)
