# Experiment Session ID: session_20250624_045315_s123_mhybrid
# Date Generated: 2025-06-24 04:53:15 Romance Daylight Time
# Number of Training Runs: 5
# Population Size: 10
# Max Evaluations per Run: 500
# Number of Weights: 20
# Threads for Parallelism: 8
# Master Seed: 123
# Deterministic Training Runs (Seeded): True
# Deterministic Matches (Seeded): False
# Evaluation Mode: hybrid
# Hybrid Schedule String: fixed:0.4,coevolution:0.2,fixed:0.4
# Base Games vs Fixed Opponents: 200
# Opponent Bots (Fixed Mode): ['PatronFavorsBot', 'MaxAgentsBot', 'MaxPrestigeBot', 'DecisionTreeBot']
# Base Coevo Games per Peer Pairing: 3
# Global HoF Size (Inter-Run): 0
# Intra-Run HoF Size: 0
# (Note: Final champion benchmark games often use a multiplier on base game values)
# Turn Timeout (sec): 1
# Match Logs (GameRunner): NONE
# Debug Mode (Script): False
# Verbose Mode (GameRunner): False
# Script Log Level: INFO
# Weight Precision: 8
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
1,0,2025-06-24 04:53:44,28.89,FixedSegBaseTotal:200,10,19.0,4.7,3.5,0.5,4.981,"0.00954147,0.32738194,0.40071158,0.78689233,0.81465220,0.05795514,0.06460295,0.92477762,0.28806798,0.12511442,0.79262371,0.78498802,0.60469359,0.76742067,0.85959776,0.85313549,0.26326258,0.42087203,0.98444514,0.36774487","0.39745036,0.44514972,0.42081057,0.47717672,0.55115995,0.49640702,0.46057055,0.30766571,0.58415419,0.33691462,0.56119332,0.46849757,0.40185209,0.51760568,0.57318119,0.52446294,0.34048945,0.39223841,0.46112813,0.44519740",N/A
1,1,2025-06-24 04:54:14,58.08,FixedSegBaseTotal:200,20,26.5,10.45,5.75,4.0,8.272,"0.00000000,0.33556830,1.00000000,1.00000000,0.80178088,0.00000000,0.05993882,1.00000000,0.39826891,0.77177354,0.80149610,1.00000000,0.72349842,0.54898320,0.86044335,1.00000000,0.00000000,0.34523446,0.97588316,0.23468312","0.41309187,0.34119885,0.48053612,0.45433510,0.65139375,0.39238024,0.30554316,0.29849325,0.62153818,0.54099897,0.60560428,0.52526546,0.40734065,0.57034053,0.53335260,0.58039530,0.47909346,0.41189221,0.57926908,0.46213171",N/A
1,2,2025-06-24 04:54:44,88.31,FixedSegBaseTotal:200,30,26.5,12.1,7.25,4.0,8.279,"0.00000000,0.33556830,1.00000000,1.00000000,0.80178088,0.00000000,0.05993882,1.00000000,0.39826891,0.77177354,0.80149610,1.00000000,0.72349842,0.54898320,0.86044335,1.00000000,0.00000000,0.34523446,0.97588316,0.23468312","0.52210385,0.41519062,0.39567277,0.42557311,0.52379642,0.39534694,0.28820531,0.40181241,0.65132310,0.58194658,0.66793019,0.42364158,0.34389004,0.57851950,0.56042119,0.61810187,0.32360714,0.43001054,0.60075178,0.36615022",N/A
1,3,2025-06-24 04:55:10,114.93,FixedSegBaseTotal:200,40,26.5,13.8,12.0,5.5,7.339,"0.00000000,0.33556830,1.00000000,1.00000000,0.80178088,0.00000000,0.05993882,1.00000000,0.39826891,0.77177354,0.80149610,1.00000000,0.72349842,0.54898320,0.86044335,1.00000000,0.00000000,0.34523446,0.97588316,0.23468312","0.55295903,0.39919300,0.45609463,0.36173295,0.50847819,0.21292647,0.31074258,0.47267240,0.47707111,0.47288934,0.55536243,0.53902591,0.38134295,0.56632381,0.53751782,0.61038247,0.42570080,0.44841629,0.61226583,0.33218103",N/A
1,4,2025-06-24 04:55:39,143.43,FixedSegBaseTotal:200,50,31.0,19.25,19.25,10.0,6.897,"1.00000000,0.51239149,0.06718122,0.60168848,0.90663101,0.52351961,0.00000000,0.12750717,0.99471256,1.00000000,0.68795119,1.00000000,0.69628185,1.00000000,1.00000000,0.70626415,0.00000000,0.00000000,0.33921755,0.00000000","0.67013299,0.57452294,0.52775445,0.44171117,0.72841328,0.29194105,0.13843087,0.63162190,0.52224109,0.65692886,0.52066619,0.80594546,0.30284722,0.55654182,0.53265835,0.77185377,0.30114408,0.31279500,0.57045377,0.28170080",N/A
1,5,2025-06-24 04:56:11,175.97,FixedSegBaseTotal:200,60,34.5,26.6,26.25,19.0,5.049,"0.54669176,0.63822568,1.00000000,0.09426220,1.00000000,0.00000000,0.00000000,0.00000000,0.92717572,0.55288177,0.12281136,0.57087280,0.00000000,0.58116169,0.82191330,1.00000000,0.00000000,0.66858901,0.00000000,0.00000000","0.51117871,0.48745954,0.46129299,0.36907535,0.80896992,0.34916700,0.02396547,0.46494431,0.50483084,0.76581896,0.57197532,0.80141046,0.47003576,0.48988255,0.52123941,0.83834772,0.22700792,0.29774872,0.58492171,0.26250660",N/A
1,6,2025-06-24 04:56:50,214.59,FixedSegBaseTotal:200,70,41.0,30.6,31.0,24.5,4.499,"1.00000000,0.47691824,0.50311160,0.62759215,0.52043438,0.00000000,0.00000000,0.00000000,0.15959294,1.00000000,0.19592601,0.60568112,0.63026185,0.49399454,0.00000000,0.88470221,0.20706863,0.00000000,0.00000000,0.10137145","0.51022456,0.45794438,0.43565658,0.35820805,0.88191297,0.44313148,0.02320502,0.38812557,0.57330749,0.91451360,0.60042326,0.82632640,0.51615439,0.47688672,0.62113232,0.95746048,0.12432894,0.24461775,0.52171137,0.15847501",N/A
1,7,2025-06-24 04:57:31,255.2,FixedSegBaseTotal:200,80,41.0,31.25,31.0,26.5,3.881,"1.00000000,0.47691824,0.50311160,0.62759215,0.52043438,0.00000000,0.00000000,0.00000000,0.15959294,1.00000000,0.19592601,0.60568112,0.63026185,0.49399454,0.00000000,0.88470221,0.20706863,0.00000000,0.00000000,0.10137145","0.51466937,0.35261523,0.55234283,0.46634592,0.92288463,0.38374006,0.02302175,0.32086435,0.53675478,0.92688341,0.61175965,0.86940236,0.49533583,0.61358325,0.75346977,0.94918666,0.10422759,0.24484909,0.43126504,0.15610292",N/A
1,8,2025-06-24 04:58:04,288.64,FixedSegBaseTotal:200,90,41.0,32.65,31.25,29.0,3.493,"1.00000000,0.47691824,0.50311160,0.62759215,0.52043438,0.00000000,0.00000000,0.00000000,0.15959294,1.00000000,0.19592601,0.60568112,0.63026185,0.49399454,0.00000000,0.88470221,0.20706863,0.00000000,0.00000000,0.10137145","0.51734714,0.51905840,0.49950118,0.38727699,0.94270654,0.46755257,0.01899776,0.21876136,0.61789687,0.94970606,0.55773846,0.83385167,0.44859068,0.53663016,0.64682463,0.88859911,0.18774968,0.27149892,0.41497308,0.21446889",N/A
1,9,2025-06-24 04:58:39,323.81,FixedSegBaseTotal:200,100,41.0,34.05,33.0,31.0,3.259,"1.00000000,0.47691824,0.50311160,0.62759215,0.52043438,0.00000000,0.00000000,0.00000000,0.15959294,1.00000000,0.19592601,0.60568112,0.63026185,0.49399454,0.00000000,0.88470221,0.20706863,0.00000000,0.00000000,0.10137145","0.45672519,0.53271834,0.48809649,0.33789686,0.84915151,0.34472822,0.03299420,0.19675509,0.56636363,0.93338757,0.50833007,0.79062344,0.38360802,0.39234916,0.54682463,0.85261040,0.21594130,0.30612864,0.35045227,0.29077458",N/A
1,10,2025-06-24 04:59:13,357.38,FixedSegBaseTotal:200,110,42.0,35.15,35.0,31.0,3.847,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.43255226,0.53870912,0.51544218,0.27772802,0.75848841,0.29237626,0.03299420,0.18400437,0.46689237,0.91571735,0.47292932,0.75107169,0.37441122,0.35870325,0.44682463,0.85393375,0.25257146,0.36167887,0.38261594,0.29077458",N/A
1,11,2025-06-24 04:59:46,390.18,FixedSegBaseTotal:200,120,42.0,35.3,35.0,31.0,3.709,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.43255226,0.63870912,0.47239800,0.37772802,0.75848841,0.29237626,0.03317984,0.13368701,0.54155862,0.91571735,0.47714796,0.75107169,0.34309024,0.38343533,0.46570017,0.85393375,0.30713198,0.34598536,0.35781941,0.29254316",N/A
1,12,2025-06-24 05:00:22,426.1,FixedSegBaseTotal:200,130,42.0,35.3,35.0,31.0,3.709,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.43255226,0.63870912,0.47239800,0.37772802,0.75848841,0.29237626,0.03317984,0.13368701,0.54155862,0.91571735,0.47714796,0.75107169,0.34309024,0.38343533,0.46570017,0.85393375,0.30713198,0.34598536,0.35781941,0.29254316",N/A
1,13,2025-06-24 05:01:09,473.96,FixedSegBaseTotal:200,140,42.0,35.85,36.0,31.5,3.428,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.52729155,0.64357173,0.42685908,0.45783625,0.75848841,0.20000000,0.02747998,0.10542941,0.52816500,0.88368828,0.46923622,0.75107169,0.39447884,0.38343533,0.47984747,0.80115684,0.36524288,0.31283294,0.32258524,0.26993741",N/A
1,14,2025-06-24 05:01:51,515.29,FixedSegBaseTotal:200,150,42.0,35.85,36.0,31.5,3.428,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.52729155,0.64357173,0.42685908,0.45783625,0.75848841,0.20000000,0.02747998,0.10542941,0.52816500,0.88368828,0.46923622,0.75107169,0.39447884,0.38343533,0.47984747,0.80115684,0.36524288,0.31283294,0.32258524,0.26993741",N/A
1,15,2025-06-24 05:02:22,546.92,FixedSegBaseTotal:200,160,42.0,35.85,36.0,31.5,3.428,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.52729155,0.64357173,0.42685908,0.45783625,0.75848841,0.20000000,0.02747998,0.10542941,0.52816500,0.88368828,0.46923622,0.75107169,0.39447884,0.38343533,0.47984747,0.80115684,0.36524288,0.31283294,0.32258524,0.26993741",N/A
1,16,2025-06-24 05:02:58,582.51,FixedSegBaseTotal:200,170,42.0,35.85,36.0,31.5,3.428,"0.75827069,0.57229936,0.34063812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82329781,0.33394367,0.60448249,0.60431380,0.66354083,0.00000000,0.71949764,0.36630151,0.55550235,0.66085424,0.00000000","0.52729155,0.64357173,0.42685908,0.45783625,0.75848841,0.20000000,0.02747998,0.10542941,0.52816500,0.88368828,0.46923622,0.75107169,0.39447884,0.38343533,0.47984747,0.80115684,0.36524288,0.31283294,0.32258524,0.26993741",N/A
