# Experiment Session ID: session_20250624_073239_s123_mhybrid
# Date Generated: 2025-06-24 07:32:39 Romance Daylight Time
# Number of Training Runs: 5
# Population Size: 10
# Max Evaluations per Run: 500
# Number of Weights: 20
# Threads for Parallelism: 8
# Master Seed: 123
# Deterministic Training Runs (Seeded): True
# Deterministic Matches (Seeded): False
# Evaluation Mode: hybrid
# Hybrid Schedule String: fixed:0.5,coevolution:0.5
# Base Games vs Fixed Opponents: 200
# Opponent Bots (Fixed Mode): ['PatronFavorsBot', 'MaxAgentsBot', 'MaxPrestigeBot', 'DecisionTreeBot']
# Base Coevo Games per Peer Pairing: 3
# Global HoF Size (Inter-Run): 0
# Intra-Run HoF Size: 0
# (Note: Final champion benchmark games often use a multiplier on base game values)
# Turn Timeout (sec): 1
# Match Logs (GameRunner): NONE
# Debug Mode (Script): False
# Verbose Mode (GameRunner): False
# Script Log Level: INFO
# Weight Precision: 8
# ---
train_run,generation,timestamp,total_time_sec,num_matches_info,evaluations,best_fitness,avg_fitness,median_fitness,min_fitness,std_fitness,best_weights,avg_weights,best_indiv_win_breakdown
1,0,2025-06-24 07:33:08,27.82,FixedSegBaseTotal:200,10,18.5,5.5,4.0,2.0,4.696,"0.00954147,0.32738194,0.40071158,0.78689233,0.81465220,0.05795514,0.06460295,0.92477762,0.28806798,0.12511442,0.79262371,0.78498802,0.60469359,0.76742067,0.85959776,0.85313549,0.26326258,0.42087203,0.98444514,0.36774487","0.39745036,0.44514972,0.42081057,0.47717672,0.55115995,0.49640702,0.46057055,0.30766571,0.58415419,0.33691462,0.56119332,0.46849757,0.40185209,0.51760568,0.57318119,0.52446294,0.34048945,0.39223841,0.46112813,0.44519740",N/A
1,1,2025-06-24 07:33:36,56.75,FixedSegBaseTotal:200,20,23.0,11.5,7.25,4.5,7.085,"1.00000000,0.61138795,0.06482005,0.59335593,0.97635169,0.76442296,0.00000000,0.11780668,0.72819847,1.00000000,0.54648092,1.00000000,0.00000000,0.36093384,0.00000000,0.00000000,0.47210383,0.57768480,1.00000000,0.00000000","0.53904070,0.40427876,0.51414393,0.56806592,0.57509030,0.45400900,0.33663420,0.30248140,0.60771133,0.52266607,0.65562126,0.58663125,0.45219581,0.57185130,0.56003243,0.65320349,0.33775947,0.37037248,0.65627398,0.38324637",N/A
1,2,2025-06-24 07:34:04,83.9,FixedSegBaseTotal:200,30,23.0,13.1,11.5,6.5,6.074,"1.00000000,0.61138795,0.06482005,0.59335593,0.97635169,0.76442296,0.00000000,0.11780668,0.72819847,1.00000000,0.54648092,1.00000000,0.00000000,0.36093384,0.00000000,0.00000000,0.47210383,0.57768480,1.00000000,0.00000000","0.64260730,0.45695993,0.50911158,0.57574666,0.49368384,0.41972239,0.28650472,0.37002723,0.58830121,0.61401526,0.59203784,0.50198414,0.42152948,0.52824096,0.49766034,0.72645646,0.26150575,0.36305005,0.73848540,0.37475885",N/A
1,3,2025-06-24 07:34:32,112.39,FixedSegBaseTotal:200,40,32.0,18.45,16.5,8.5,7.428,"0.00000000,0.44855992,0.38378933,0.21024994,0.66013944,0.10805616,0.06656164,1.00000000,0.12593088,0.36487284,0.87019679,1.00000000,0.00000000,0.81068274,0.93957956,0.66033287,0.60494148,1.00000000,1.00000000,0.28096345","0.57113802,0.38317582,0.63699777,0.46969978,0.49020073,0.38795517,0.19286855,0.51850568,0.48270229,0.59066630,0.51869585,0.61531460,0.30922329,0.65692752,0.44464630,0.76241492,0.38360195,0.39991569,0.70589499,0.42757025",N/A
1,4,2025-06-24 07:35:05,145.47,FixedSegBaseTotal:200,50,44.0,25.9,24.75,14.5,7.758,"0.81787277,0.50754832,0.10531445,0.69484316,1.00000000,0.00000000,0.00000000,0.18782355,0.60635564,1.00000000,0.43727560,1.00000000,0.08404836,0.19412795,1.00000000,0.22369956,0.39745385,0.55088391,0.91687948,0.00000000","0.52685758,0.47310346,0.58982200,0.59563450,0.72493424,0.38711955,0.07056922,0.69936770,0.44794389,0.57039342,0.69485493,0.91568028,0.24927352,0.66544865,0.69030559,0.67587629,0.26903876,0.52332051,0.88730046,0.29821455",N/A
1,5,2025-06-24 07:35:47,187.58,FixedSegBaseTotal:200,60,44.0,28.6,27.5,23.0,5.761,"0.81787277,0.50754832,0.10531445,0.69484316,1.00000000,0.00000000,0.00000000,0.18782355,0.60635564,1.00000000,0.43727560,1.00000000,0.08404836,0.19412795,1.00000000,0.22369956,0.39745385,0.55088391,0.91687948,0.00000000","0.49148371,0.54202428,0.54776161,0.60968040,0.78018634,0.34270947,0.04534331,0.71391308,0.52619716,0.50143885,0.69728792,0.91104535,0.30334265,0.48659113,0.69450872,0.58572625,0.35164539,0.57086620,0.93910516,0.18637906",N/A
1,6,2025-06-24 07:36:22,222.18,FixedSegBaseTotal:200,70,44.0,29.2,27.5,25.0,5.288,"0.81787277,0.50754832,0.10531445,0.69484316,1.00000000,0.00000000,0.00000000,0.18782355,0.60635564,1.00000000,0.43727560,1.00000000,0.08404836,0.19412795,1.00000000,0.22369956,0.39745385,0.55088391,0.91687948,0.00000000","0.55843798,0.46513392,0.54127960,0.61286147,0.74712197,0.33626730,0.05237408,0.79078984,0.48690253,0.37712615,0.72920110,0.91104535,0.38969539,0.46500649,0.73518470,0.58572625,0.35618329,0.59293695,0.93941848,0.23377140",N/A
1,7,2025-06-24 07:36:58,257.85,FixedSegBaseTotal:200,80,44.0,30.75,28.75,26.5,5.036,"0.81787277,0.50754832,0.10531445,0.69484316,1.00000000,0.00000000,0.00000000,0.18782355,0.60635564,1.00000000,0.43727560,1.00000000,0.08404836,0.19412795,1.00000000,0.22369956,0.39745385,0.55088391,0.91687948,0.00000000","0.57787381,0.40021838,0.65545671,0.59215724,0.85096692,0.27859183,0.05166490,0.71832737,0.57891639,0.46248513,0.75052401,0.95123935,0.32034609,0.57493845,0.76070833,0.69465461,0.26229067,0.50124786,0.82185963,0.19516946",N/A
1,8,2025-06-24 07:37:32,291.9,FixedSegBaseTotal:200,90,44.0,31.0,29.0,26.5,4.879,"0.81787277,0.50754832,0.10531445,0.69484316,1.00000000,0.00000000,0.00000000,0.18782355,0.60635564,1.00000000,0.43727560,1.00000000,0.08404836,0.19412795,1.00000000,0.22369956,0.39745385,0.55088391,0.91687948,0.00000000","0.52780786,0.33577037,0.56596711,0.55089476,0.77640531,0.18195498,0.04894340,0.67359471,0.54637703,0.48620438,0.69663605,0.94718839,0.39968265,0.57301779,0.66070833,0.69465461,0.33516197,0.51333992,0.82185963,0.17580963",N/A
1,9,2025-06-24 07:38:07,327.04,FixedSegBaseTotal:200,100,44.0,32.4,31.25,28.0,4.673,"0.81787277,0.50754832,0.10531445,0.69484316,1.00000000,0.00000000,0.00000000,0.18782355,0.60635564,1.00000000,0.43727560,1.00000000,0.08404836,0.19412795,1.00000000,0.22369956,0.39745385,0.55088391,0.91687948,0.00000000","0.42780786,0.28051038,0.36596711,0.58837811,0.77710473,0.18195498,0.04839109,0.48214100,0.58773062,0.53333973,0.69845984,0.95686188,0.34201658,0.63855562,0.71335426,0.65239394,0.45926436,0.59002233,0.87412910,0.17482566",N/A
